Split,Filename_Removed,Reason
test,GCA_023085245.1_ASM2308524v1_genomic.cleaned.fna,Mash_dist=0.0031 (Train vs Test)
test,GCA_023085265.1_ASM2308526v1_genomic.cleaned.fna,Mash_dist=0.0026 (Train vs Test)
test,GCA_023085295.1_ASM2308529v1_genomic.cleaned.fna,Mash_dist=0.0291 (Train vs Test)
test,GCA_023085275.1_ASM2308527v1_genomic.cleaned.fna,Mash_dist=0.0339 (Train vs Test)
test,GCA_023085315.1_ASM2308531v1_genomic.cleaned.fna,Mash_dist=0.0290 (Train vs Test)
test,GCA_023085355.1_ASM2308535v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_023085465.1_ASM2308546v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_023085475.1_ASM2308547v1_genomic.cleaned.fna,Mash_dist=0.0291 (Train vs Test)
test,GCA_023085525.1_ASM2308552v1_genomic.cleaned.fna,Mash_dist=0.0022 (Train vs Test)
test,GCA_023085745.1_ASM2308574v1_genomic.cleaned.fna,Mash_dist=0.0040 (Train vs Test)
test,GCA_023085825.1_ASM2308582v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023086605.1_ASM2308660v1_genomic.cleaned.fna,Mash_dist=0.0097 (Train vs Test)
test,GCA_023086915.1_ASM2308691v1_genomic.cleaned.fna,Mash_dist=0.0095 (Train vs Test)
test,GCA_023086925.1_ASM2308692v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023086955.1_ASM2308695v1_genomic.cleaned.fna,Mash_dist=0.0029 (Train vs Test)
test,GCA_023087025.1_ASM2308702v1_genomic.cleaned.fna,Mash_dist=0.0022 (Train vs Test)
test,GCA_023087045.1_ASM2308704v1_genomic.cleaned.fna,Mash_dist=0.0290 (Train vs Test)
test,GCA_023087065.1_ASM2308706v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_023087085.1_ASM2308708v1_genomic.cleaned.fna,Mash_dist=0.0297 (Train vs Test)
test,GCA_023087105.1_ASM2308710v1_genomic.cleaned.fna,Mash_dist=0.0299 (Train vs Test)
test,GCA_023087115.1_ASM2308711v1_genomic.cleaned.fna,Mash_dist=0.0293 (Train vs Test)
test,GCA_023087145.1_ASM2308714v1_genomic.cleaned.fna,Mash_dist=0.0026 (Train vs Test)
test,GCA_023087155.1_ASM2308715v1_genomic.cleaned.fna,Mash_dist=0.0048 (Train vs Test)
test,GCA_023087165.1_ASM2308716v1_genomic.cleaned.fna,Mash_dist=0.0110 (Train vs Test)
test,GCA_023087175.1_ASM2308717v1_genomic.cleaned.fna,Mash_dist=0.0290 (Train vs Test)
test,GCA_023087185.1_ASM2308718v1_genomic.cleaned.fna,Mash_dist=0.0294 (Train vs Test)
test,GCA_023087225.1_ASM2308722v1_genomic.cleaned.fna,Mash_dist=0.0017 (Train vs Test)
test,GCA_023087285.1_ASM2308728v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_023087345.1_ASM2308734v1_genomic.cleaned.fna,Mash_dist=0.0035 (Train vs Test)
test,GCA_023087425.1_ASM2308742v1_genomic.cleaned.fna,Mash_dist=0.0039 (Train vs Test)
test,GCA_023087465.1_ASM2308746v1_genomic.cleaned.fna,Mash_dist=0.0038 (Train vs Test)
test,GCA_023087505.1_ASM2308750v1_genomic.cleaned.fna,Mash_dist=0.0064 (Train vs Test)
test,GCA_023087555.1_ASM2308755v1_genomic.cleaned.fna,Mash_dist=0.0038 (Train vs Test)
test,GCA_023087565.1_ASM2308756v1_genomic.cleaned.fna,Mash_dist=0.0034 (Train vs Test)
test,GCA_023087575.1_ASM2308757v1_genomic.cleaned.fna,Mash_dist=0.0025 (Train vs Test)
test,GCA_023087785.1_ASM2308778v1_genomic.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,GCA_023088125.1_ASM2308812v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_023088145.1_ASM2308814v1_genomic.cleaned.fna,Mash_dist=0.0031 (Train vs Test)
test,GCA_023088185.1_ASM2308818v1_genomic.cleaned.fna,Mash_dist=0.0026 (Train vs Test)
test,GCA_023088205.1_ASM2308820v1_genomic.cleaned.fna,Mash_dist=0.0297 (Train vs Test)
test,GCA_023088225.1_ASM2308822v1_genomic.cleaned.fna,Mash_dist=0.0034 (Train vs Test)
test,GCA_023088285.1_ASM2308828v1_genomic.cleaned.fna,Mash_dist=0.0290 (Train vs Test)
test,GCA_023088265.1_ASM2308826v1_genomic.cleaned.fna,Mash_dist=0.0023 (Train vs Test)
test,GCA_023088325.1_ASM2308832v1_genomic.cleaned.fna,Mash_dist=0.0295 (Train vs Test)
test,GCA_023088345.1_ASM2308834v1_genomic.cleaned.fna,Mash_dist=0.0076 (Train vs Test)
test,GCA_023088355.1_ASM2308835v1_genomic.cleaned.fna,Mash_dist=0.0289 (Train vs Test)
test,GCA_023088375.1_ASM2308837v1_genomic.cleaned.fna,Mash_dist=0.0143 (Train vs Test)
test,GCA_023088395.1_ASM2308839v1_genomic.cleaned.fna,Mash_dist=0.0293 (Train vs Test)
test,GCA_023088405.1_ASM2308840v1_genomic.cleaned.fna,Mash_dist=0.0291 (Train vs Test)
test,GCA_023088415.1_ASM2308841v1_genomic.cleaned.fna,Mash_dist=0.0335 (Train vs Test)
test,GCA_023088425.1_ASM2308842v1_genomic.cleaned.fna,Mash_dist=0.0342 (Train vs Test)
test,GCA_023088695.1_ASM2308869v1_genomic.cleaned.fna,Mash_dist=0.0022 (Train vs Test)
test,GCA_023088705.1_ASM2308870v1_genomic.cleaned.fna,Mash_dist=0.0296 (Train vs Test)
test,GCA_023088725.1_ASM2308872v1_genomic.cleaned.fna,Mash_dist=0.0292 (Train vs Test)
test,GCA_023088745.1_ASM2308874v1_genomic.cleaned.fna,Mash_dist=0.0290 (Train vs Test)
test,GCA_023088765.1_ASM2308876v1_genomic.cleaned.fna,Mash_dist=0.0292 (Train vs Test)
test,GCA_023088785.1_ASM2308878v1_genomic.cleaned.fna,Mash_dist=0.0312 (Train vs Test)
test,GCA_023088805.1_ASM2308880v1_genomic.cleaned.fna,Mash_dist=0.0294 (Train vs Test)
test,GCA_023088845.1_ASM2308884v1_genomic.cleaned.fna,Mash_dist=0.0033 (Train vs Test)
test,GCA_023088885.1_ASM2308888v1_genomic.cleaned.fna,Mash_dist=0.0314 (Train vs Test)
test,GCA_023088905.1_ASM2308890v1_genomic.cleaned.fna,Mash_dist=0.0025 (Train vs Test)
test,GCA_023088925.1_ASM2308892v1_genomic.cleaned.fna,Mash_dist=0.0080 (Train vs Test)
test,GCA_023088945.1_ASM2308894v1_genomic.cleaned.fna,Mash_dist=0.0061 (Train vs Test)
test,GCA_023088965.1_ASM2308896v1_genomic.cleaned.fna,Mash_dist=0.0305 (Train vs Test)
test,GCA_023088985.1_ASM2308898v1_genomic.cleaned.fna,Mash_dist=0.0292 (Train vs Test)
test,GCA_023089005.1_ASM2308900v1_genomic.cleaned.fna,Mash_dist=0.0297 (Train vs Test)
test,GCA_023089025.1_ASM2308902v1_genomic.cleaned.fna,Mash_dist=0.0290 (Train vs Test)
test,GCA_023089045.1_ASM2308904v1_genomic.cleaned.fna,Mash_dist=0.0022 (Train vs Test)
test,GCA_023089065.1_ASM2308906v1_genomic.cleaned.fna,Mash_dist=0.0025 (Train vs Test)
test,GCA_023089085.1_ASM2308908v1_genomic.cleaned.fna,Mash_dist=0.0038 (Train vs Test)
test,GCA_023089125.1_ASM2308912v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_023089145.1_ASM2308914v1_genomic.cleaned.fna,Mash_dist=0.0029 (Train vs Test)
test,GCA_023089165.1_ASM2308916v1_genomic.cleaned.fna,Mash_dist=0.0033 (Train vs Test)
test,GCA_023089185.1_ASM2308918v1_genomic.cleaned.fna,Mash_dist=0.0073 (Train vs Test)
test,GCA_023089205.1_ASM2308920v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_023089225.1_ASM2308922v1_genomic.cleaned.fna,Mash_dist=0.0293 (Train vs Test)
test,GCA_023089245.1_ASM2308924v1_genomic.cleaned.fna,Mash_dist=0.0038 (Train vs Test)
test,GCA_023089275.1_ASM2308927v1_genomic.cleaned.fna,Mash_dist=0.0106 (Train vs Test)
test,GCA_023089445.1_ASM2308944v1_genomic.cleaned.fna,Mash_dist=0.0032 (Train vs Test)
test,GCA_023089465.1_ASM2308946v1_genomic.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,GCA_023089515.1_ASM2308951v1_genomic.cleaned.fna,Mash_dist=0.0071 (Train vs Test)
test,GCA_023089565.1_ASM2308956v1_genomic.cleaned.fna,Mash_dist=0.0033 (Train vs Test)
test,GCA_023089535.1_ASM2308953v1_genomic.cleaned.fna,Mash_dist=0.0054 (Train vs Test)
test,GCA_024498975.1_ASM2449897v1_genomic.cleaned.fna,Mash_dist=0.0274 (Train vs Test)
test,GCA_023658475.1_ASM2365847v1_genomic.cleaned.fna,Mash_dist=0.0435 (Train vs Test)
test,GCA_027627305.1_Fusarium_decemcellulare_reassembly_enz_genomic.cleaned.fna,Mash_dist=0.0489 (Train vs Test)
test,GCA_024399295.1_ASM2439929v1_genomic.cleaned.fna,Mash_dist=0.0008 (Train vs Test)
test,GCA_022813565.1_ASM2281356v1_genomic.cleaned.fna,Mash_dist=0.0092 (Train vs Test)
test,GCA_022813585.1_ASM2281358v1_genomic.cleaned.fna,Mash_dist=0.0094 (Train vs Test)
test,GCA_943193705.1_grTriPseu1.1_genomic.cleaned.fna,Mash_dist=0.0087 (Train vs Test)
test,GCA_025589915.1_ASM2558991v1_genomic.cleaned.fna,Mash_dist=0.0174 (Train vs Test)
test,GCA_025590805.1_ASM2559080v1_genomic.cleaned.fna,Mash_dist=0.0050 (Train vs Test)
test,GCA_025768265.1_ASM2576826v1_genomic.cleaned.fna,Mash_dist=0.0174 (Train vs Test)
test,GCA_025768295.1_ASM2576829v1_genomic.cleaned.fna,Mash_dist=0.0175 (Train vs Test)
test,GCA_025768855.1_ASM2576885v1_genomic.cleaned.fna,Mash_dist=0.0177 (Train vs Test)
test,GCA_023624695.1_ASM2362469v1_genomic.cleaned.fna,Mash_dist=0.0008 (Train vs Test)
test,GCA_023624715.1_ASM2362471v1_genomic.cleaned.fna,Mash_dist=0.0035 (Train vs Test)
test,GCA_023624735.1_ASM2362473v1_genomic.cleaned.fna,Mash_dist=0.0008 (Train vs Test)
test,GCA_023624755.1_ASM2362475v1_genomic.cleaned.fna,Mash_dist=0.0014 (Train vs Test)
test,GCA_023624775.1_ASM2362477v1_genomic.cleaned.fna,Mash_dist=0.0033 (Train vs Test)
test,GCA_023624785.1_ASM2362478v1_genomic.cleaned.fna,Mash_dist=0.0018 (Train vs Test)
test,GCA_023624815.1_ASM2362481v1_genomic.cleaned.fna,Mash_dist=0.0008 (Train vs Test)
test,GCA_027920445.1_ASM2792044v1_genomic.cleaned.fna,Mash_dist=0.0333 (Train vs Test)
test,GCA_024363405.1_ASM2436340v1_genomic.cleaned.fna,Mash_dist=0.0216 (Train vs Test)
test,GCA_023630295.1_ASM2363029v1_genomic.cleaned.fna,Mash_dist=0.0076 (Train vs Test)
test,GCA_023630335.1_ASM2363033v1_genomic.cleaned.fna,Mash_dist=0.0060 (Train vs Test)
test,GCA_023085605.1_ASM2308560v1_genomic.cleaned.fna,Mash_dist=0.0433 (Train vs Test)
test,GCA_023087305.1_ASM2308730v1_genomic.cleaned.fna,Mash_dist=0.0424 (Train vs Test)
test,GCA_023087385.1_ASM2308738v1_genomic.cleaned.fna,Mash_dist=0.0430 (Train vs Test)
test,GCA_023623325.1_ASM2362332v1_genomic.cleaned.fna,Mash_dist=0.0065 (Train vs Test)
test,GCA_023623335.1_ASM2362333v1_genomic.cleaned.fna,Mash_dist=0.0084 (Train vs Test)
test,GCA_027475045.1_ASM2747504v1_genomic.cleaned.fna,Mash_dist=0.0044 (Train vs Test)
test,GCA_022813135.1_ASM2281313v1_genomic.cleaned.fna,Mash_dist=0.0298 (Train vs Test)
test,GCA_022813305.1_ASM2281330v1_genomic.cleaned.fna,Mash_dist=0.0136 (Train vs Test)
test,GCA_001723175.3_ASM172317v3_genomic.cleaned.fna,Mash_dist=0.0064 (Train vs Test)
test,GCA_023624835.1_ASM2362483v1_genomic.cleaned.fna,Mash_dist=0.0017 (Train vs Test)
test,GCA_023624855.1_ASM2362485v1_genomic.cleaned.fna,Mash_dist=0.0017 (Train vs Test)
test,GCA_022813645.1_ASM2281364v1_genomic.cleaned.fna,Mash_dist=0.0403 (Train vs Test)
test,GCA_022813665.1_ASM2281366v1_genomic.cleaned.fna,Mash_dist=0.0404 (Train vs Test)
test,GCA_026229875.1_ASM2622987v1_genomic.cleaned.fna,Mash_dist=0.0318 (Train vs Test)
test,GCA_026319385.1_ASM2631938v1_genomic.cleaned.fna,Mash_dist=0.0078 (Train vs Test)
test,GCA_026319405.1_ASM2631940v1_genomic.cleaned.fna,Mash_dist=0.0073 (Train vs Test)
test,GCA_026420105.1_ASM2642010v1_genomic.cleaned.fna,Mash_dist=0.0146 (Train vs Test)
test,GCA_025603085.1_LANL_1351_123_1.0_genomic.cleaned.fna,Mash_dist=0.0015 (Train vs Test)
test,GCA_023658445.1_ASM2365844v1_genomic.cleaned.fna,Mash_dist=0.0249 (Train vs Test)
test,GCA_027475525.1_NeiJiang_Talb_v1.0_genomic_genomic.cleaned.fna,Mash_dist=0.0278 (Train vs Test)
test,GCA_029449215.1_ASM2944921v1_genomic.cleaned.fna,Mash_dist=0.0442 (Train vs Test)
test,GCA_029449265.1_ASM2944926v1_genomic.cleaned.fna,Mash_dist=0.0444 (Train vs Test)
test,GCA_023630015.1_ASM2363001v1_genomic.cleaned.fna,Mash_dist=0.0124 (Train vs Test)
test,GCA_023630035.1_ASM2363003v1_genomic.cleaned.fna,Mash_dist=0.0124 (Train vs Test)
test,GCA_023630075.1_ASM2363007v1_genomic.cleaned.fna,Mash_dist=0.0124 (Train vs Test)
test,GCA_023630135.1_ASM2363013v1_genomic.cleaned.fna,Mash_dist=0.0122 (Train vs Test)
test,GCA_025529955.1_ASM2552995v1_genomic.cleaned.fna,Mash_dist=0.0122 (Train vs Test)
test,GCA_023627855.1_ASM2362785v1_genomic.cleaned.fna,Mash_dist=0.0008 (Train vs Test)
test,GCA_025502605.1_ASM2550260v1_genomic.cleaned.fna,Mash_dist=0.0005 (Train vs Test)
test,GCA_025502615.1_ASM2550261v1_genomic.cleaned.fna,Mash_dist=0.0006 (Train vs Test)
test,GCA_024606485.1_ASM2460648v1_genomic.cleaned.fna,Mash_dist=0.0236 (Train vs Test)
test,GCA_027627235.1_Agrocybe_chaxingu_MP-N11_reassembly_genomic.cleaned.fna,Mash_dist=0.0247 (Train vs Test)
test,GCA_028828615.1_ASM2882861v1_genomic.cleaned.fna,Mash_dist=0.0284 (Train vs Test)
test,GCA_023621355.1_ASM2362135v1_genomic.cleaned.fna,Mash_dist=0.0165 (Train vs Test)
test,GCA_024752415.1_ASM2475241v1_genomic.cleaned.fna,Mash_dist=0.0413 (Train vs Test)
test,GCA_022817925.1_ASM2281792v1_genomic.cleaned.fna,Mash_dist=0.0094 (Train vs Test)
test,GCA_023628755.1_ASM2362875v1_genomic.cleaned.fna,Mash_dist=0.0064 (Train vs Test)
test,GCA_026401105.1_ASM2640110v1_genomic.cleaned.fna,Mash_dist=0.0454 (Train vs Test)
test,GCA_026262445.1_ASM2626244v1_genomic.cleaned.fna,Mash_dist=0.0495 (Train vs Test)
test,GCA_918252685.1_IFO1802_genomic.cleaned.fna,Mash_dist=0.0104 (Train vs Test)
test,GCA_918282095.1_yHKS300_genomic.cleaned.fna,Mash_dist=0.0022 (Train vs Test)
test,GCA_918250775.1_IFO1815_genomic.cleaned.fna,Mash_dist=0.0072 (Train vs Test)
test,GCA_918272125.1_yHAB336_genomic.cleaned.fna,Mash_dist=0.0162 (Train vs Test)
test,GCA_023213265.1_ASM2321326v1_genomic.cleaned.fna,Mash_dist=0.0430 (Train vs Test)
test,GCA_025503005.1_ASM2550300v1_genomic.cleaned.fna,Mash_dist=0.0064 (Train vs Test)
test,GCA_026119585.1_ASM2611958v1_genomic.cleaned.fna,Mash_dist=0.0068 (Train vs Test)
test,GCA_027571605.1_ASM2757160v1_genomic.cleaned.fna,Mash_dist=0.0047 (Train vs Test)
test,GCA_023212755.1_ASM2321275v1_genomic.cleaned.fna,Mash_dist=0.0148 (Train vs Test)
test,GCA_023748715.1_Uh1278_v1_genomic.cleaned.fna,Mash_dist=0.0172 (Train vs Test)
test,GCA_023748725.1_Uh811_v1_genomic.cleaned.fna,Mash_dist=0.0157 (Train vs Test)
test,GCA_023748735.1_Uh1273_v1_genomic.cleaned.fna,Mash_dist=0.0162 (Train vs Test)
test,GCA_023748765.1_Uh818_v1_genomic.cleaned.fna,Mash_dist=0.0157 (Train vs Test)
test,GCA_023748825.1_Uh359_v1_genomic.cleaned.fna,Mash_dist=0.0159 (Train vs Test)
test,GCA_023623735.1_ASM2362373v1_genomic.cleaned.fna,Mash_dist=0.0088 (Train vs Test)
test,GCA_023623755.1_ASM2362375v1_genomic.cleaned.fna,Mash_dist=0.0143 (Train vs Test)
test,GCA_023623785.1_ASM2362378v1_genomic.cleaned.fna,Mash_dist=0.0142 (Train vs Test)
test,GCA_022836995.1_ASM2283699v1_genomic.cleaned.fna,Mash_dist=0.0102 (Train vs Test)
test,GCA_026120055.1_ASM2612005v1_genomic.cleaned.fna,Mash_dist=0.0106 (Train vs Test)
test,GCA_023184575.1_ASM2318457v1_genomic.cleaned.fna,Mash_dist=0.0143 (Train vs Test)
test,GCA_937857615.1_SRR13685152_bin.9_CONCOCT_v1.1_MAG_genomic.cleaned.fna,Mash_dist=0.0367 (Train vs Test)
test,GCA_937857785.1_SRR13685155_bin.27_CONCOCT_v1.1_MAG_genomic.cleaned.fna,Mash_dist=0.0207 (Train vs Test)
test,GCA_025592505.1_ASM2559250v1_genomic.cleaned.fna,Mash_dist=0.0034 (Train vs Test)
test,GCA_937857905.1_SRR13685131_bin.26_CONCOCT_v1.1_MAG_genomic.cleaned.fna,Mash_dist=0.0171 (Train vs Test)
test,GCA_024704025.1_ASM2470402v1_genomic.cleaned.fna,Mash_dist=0.0105 (Train vs Test)
test,GCA_024704135.1_ASM2470413v1_genomic.cleaned.fna,Mash_dist=0.0070 (Train vs Test)
test,GCA_029299245.1_LepWin_1.0_genomic.cleaned.fna,Mash_dist=0.0166 (Train vs Test)
test,GCA_947297625.1_425_Bullera_alba_genomic.cleaned.fna,Mash_dist=0.0001 (Train vs Test)
test,GCA_025766005.1_ASM2576600v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_025169535.1_ASM2516953v1_genomic.cleaned.fna,Mash_dist=0.0087 (Train vs Test)
test,GCA_025169555.1_ASM2516955v1_genomic.cleaned.fna,Mash_dist=0.0094 (Train vs Test)
test,GCA_024220475.1_Fusarium_solani_Karbala-1_genomic.cleaned.fna,Mash_dist=0.0118 (Train vs Test)
test,GCA_027945525.1_F_sol_A01-1_genomic.cleaned.fna,Mash_dist=0.0108 (Train vs Test)
test,GCA_025380265.1_ASM2538026v1_genomic.cleaned.fna,Mash_dist=0.0209 (Train vs Test)
test,GCA_025815895.1_ASM2581589v1_genomic.cleaned.fna,Mash_dist=0.0078 (Train vs Test)
test,GCA_023619785.1_ASM2361978v1_genomic.cleaned.fna,Mash_dist=0.0041 (Train vs Test)
test,GCA_023619795.1_ASM2361979v1_genomic.cleaned.fna,Mash_dist=0.0035 (Train vs Test)
test,GCA_024515735.1_ASM2451573v1_genomic.cleaned.fna,Mash_dist=0.0012 (Train vs Test)
test,GCA_024500265.1_ASM2450026v1_genomic.cleaned.fna,Mash_dist=0.0150 (Train vs Test)
test,GCA_026873545.1_ASM2687354v1_genomic.cleaned.fna,Mash_dist=0.0172 (Train vs Test)
test,GCA_027945495.1_F_falc_A01-2_genomic.cleaned.fna,Mash_dist=0.0139 (Train vs Test)
test,GCA_027945505.1_F_falc_A02_genomic.cleaned.fna,Mash_dist=0.0145 (Train vs Test)
test,GCA_027945515.1_F_falc_A04_genomic.cleaned.fna,Mash_dist=0.0136 (Train vs Test)
test,GCA_026914185.1_ASM2691418v1_genomic.cleaned.fna,Mash_dist=0.0040 (Train vs Test)
test,GCA_026914245.1_ASM2691424v1_genomic.cleaned.fna,Mash_dist=0.0044 (Train vs Test)
test,GCA_947241705.1_Smik-IFO1815_genomic.cleaned.fna,Mash_dist=0.0050 (Train vs Test)
test,GCA_947243775.1_Skud-IFO1802_genomic.cleaned.fna,Mash_dist=0.0105 (Train vs Test)
test,GCA_027557565.1_ASM2755756v1_genomic.cleaned.fna,Mash_dist=0.0363 (Train vs Test)
test,GCA_027557585.1_ASM2755758v1_genomic.cleaned.fna,Mash_dist=0.0362 (Train vs Test)
test,GCA_918221285.1_yHCT77_genomic.cleaned.fna,Mash_dist=0.0196 (Train vs Test)
test,GCA_918251765.1_yHAB60_genomic.cleaned.fna,Mash_dist=0.0381 (Train vs Test)
test,GCA_918261815.1_CBS7001_genomic.cleaned.fna,Mash_dist=0.0446 (Train vs Test)
test,GCA_918264245.1_yHAB482_genomic.cleaned.fna,Mash_dist=0.0384 (Train vs Test)
test,GCA_918280685.1_yHAB521_genomic.cleaned.fna,Mash_dist=0.0411 (Train vs Test)
test,GCA_918298155.1_yHAB447_genomic.cleaned.fna,Mash_dist=0.0378 (Train vs Test)
test,GCA_947243805.1_Suva-CBS7001_genomic.cleaned.fna,Mash_dist=0.0362 (Train vs Test)
test,GCA_023566135.1_ASM2356613v1_genomic.cleaned.fna,Mash_dist=0.0008 (Train vs Test)
test,GCA_027744735.1_LT37_genomic.cleaned.fna,Mash_dist=0.0101 (Train vs Test)
test,GCA_028533015.1_MYM0_BPAX-A1-Y11_genomic.cleaned.fna,Mash_dist=0.0010 (Train vs Test)
test,GCA_028408415.1_UA_PF_8_W29_2021_genomic.cleaned.fna,Mash_dist=0.0172 (Train vs Test)
test,GCA_027579685.1_ASM2757968v1_genomic.cleaned.fna,Mash_dist=0.0151 (Train vs Test)
test,GCA_027579715.1_ASM2757971v1_genomic.cleaned.fna,Mash_dist=0.0148 (Train vs Test)
test,GCA_027579725.1_ASM2757972v1_genomic.cleaned.fna,Mash_dist=0.0149 (Train vs Test)
test,GCA_027579825.1_ASM2757982v1_genomic.cleaned.fna,Mash_dist=0.0147 (Train vs Test)
test,GCA_027579925.1_ASM2757992v1_genomic.cleaned.fna,Mash_dist=0.0151 (Train vs Test)
test,GCA_025258505.1_ASM2525850v1_genomic.cleaned.fna,Mash_dist=0.0181 (Train vs Test)
test,GCA_025427855.1_ASM2542785v1_genomic.cleaned.fna,Mash_dist=0.0186 (Train vs Test)
test,GCA_025428385.1_ASM2542838v1_genomic.cleaned.fna,Mash_dist=0.0184 (Train vs Test)
test,GCA_025428395.1_ASM2542839v1_genomic.cleaned.fna,Mash_dist=0.0187 (Train vs Test)
test,GCA_022813165.1_ASM2281316v1_genomic.cleaned.fna,Mash_dist=0.0019 (Train vs Test)
test,GCA_022813545.1_ASM2281354v1_genomic.cleaned.fna,Mash_dist=0.0032 (Train vs Test)
test,GCA_023625555.1_ASM2362555v1_genomic.cleaned.fna,Mash_dist=0.0070 (Train vs Test)
test,GCA_023081405.1_ASM2308140v1_genomic.cleaned.fna,Mash_dist=0.0287 (Train vs Test)
test,GCA_023082105.1_ASM2308210v1_genomic.cleaned.fna,Mash_dist=0.0296 (Train vs Test)
test,GCA_023084425.1_ASM2308442v1_genomic.cleaned.fna,Mash_dist=0.0288 (Train vs Test)
test,GCA_023084435.1_ASM2308443v1_genomic.cleaned.fna,Mash_dist=0.0290 (Train vs Test)
test,GCA_023084805.1_ASM2308480v1_genomic.cleaned.fna,Mash_dist=0.0284 (Train vs Test)
test,GCA_023087445.1_ASM2308744v1_genomic.cleaned.fna,Mash_dist=0.0286 (Train vs Test)
test,GCA_023087485.1_ASM2308748v1_genomic.cleaned.fna,Mash_dist=0.0338 (Train vs Test)
test,GCA_023088165.1_ASM2308816v1_genomic.cleaned.fna,Mash_dist=0.0295 (Train vs Test)
test,GCA_023088245.1_ASM2308824v1_genomic.cleaned.fna,Mash_dist=0.0288 (Train vs Test)
test,GCA_023088865.1_ASM2308886v1_genomic.cleaned.fna,Mash_dist=0.0292 (Train vs Test)
test,GCA_023089265.1_ASM2308926v1_genomic.cleaned.fna,Mash_dist=0.0333 (Train vs Test)
test,GCA_023089305.1_ASM2308930v1_genomic.cleaned.fna,Mash_dist=0.0280 (Train vs Test)
test,GCA_023089425.1_ASM2308942v1_genomic.cleaned.fna,Mash_dist=0.0303 (Train vs Test)
test,GCA_023091135.1_ASM2309113v1_genomic.cleaned.fna,Mash_dist=0.0298 (Train vs Test)
test,GCA_024703655.1_ASM2470365v1_genomic.cleaned.fna,Mash_dist=0.0101 (Train vs Test)
test,GCA_024703665.1_ASM2470366v1_genomic.cleaned.fna,Mash_dist=0.0106 (Train vs Test)
test,GCA_024703685.1_ASM2470368v1_genomic.cleaned.fna,Mash_dist=0.0109 (Train vs Test)
test,GCA_024703975.1_ASM2470397v1_genomic.cleaned.fna,Mash_dist=0.0110 (Train vs Test)
test,GCA_024704035.1_ASM2470403v1_genomic.cleaned.fna,Mash_dist=0.0110 (Train vs Test)
test,GCA_024704055.1_ASM2470405v1_genomic.cleaned.fna,Mash_dist=0.0105 (Train vs Test)
test,GCA_024704115.1_ASM2470411v1_genomic.cleaned.fna,Mash_dist=0.0101 (Train vs Test)
test,GCA_024704145.1_ASM2470414v1_genomic.cleaned.fna,Mash_dist=0.0109 (Train vs Test)
test,GCA_024704165.1_ASM2470416v1_genomic.cleaned.fna,Mash_dist=0.0107 (Train vs Test)
test,GCA_024704195.1_ASM2470419v1_genomic.cleaned.fna,Mash_dist=0.0107 (Train vs Test)
test,GCA_024704225.1_ASM2470422v1_genomic.cleaned.fna,Mash_dist=0.0108 (Train vs Test)
test,GCA_024704235.1_ASM2470423v1_genomic.cleaned.fna,Mash_dist=0.0110 (Train vs Test)
test,GCA_024704255.1_ASM2470425v1_genomic.cleaned.fna,Mash_dist=0.0106 (Train vs Test)
test,GCA_024704275.1_ASM2470427v1_genomic.cleaned.fna,Mash_dist=0.0109 (Train vs Test)
test,GCA_025134795.1_ZJE1M_oryza_genomic.cleaned.fna,Mash_dist=0.0020 (Train vs Test)
test,GCA_025135345.1_ZJG1M_oryza_genomic.cleaned.fna,Mash_dist=0.0012 (Train vs Test)
test,GCA_025473255.1_ASM2547325v1_genomic.cleaned.fna,Mash_dist=0.0047 (Train vs Test)
test,GCA_025473295.1_ASM2547329v1_genomic.cleaned.fna,Mash_dist=0.0050 (Train vs Test)
test,GCA_026261775.1_ZM1-2.v0.43_genomic.cleaned.fna,Mash_dist=0.0098 (Train vs Test)
test,GCA_022814465.1_ASM2281446v1_genomic.cleaned.fna,Mash_dist=0.0071 (Train vs Test)
test,GCA_026259865.1_ASM2625986v1_genomic.cleaned.fna,Mash_dist=0.0099 (Train vs Test)
test,GCA_023621105.1_ASM2362110v1_genomic.cleaned.fna,Mash_dist=0.0034 (Train vs Test)
test,GCA_029230275.1_Zt99_genomic.cleaned.fna,Mash_dist=0.0142 (Train vs Test)
test,GCA_023621115.1_ASM2362111v1_genomic.cleaned.fna,Mash_dist=0.0016 (Train vs Test)
test,GCA_023079195.1_ASM2307919v1_genomic.cleaned.fna,Mash_dist=0.0080 (Train vs Test)
test,GCA_023086045.1_ASM2308604v1_genomic.cleaned.fna,Mash_dist=0.0245 (Train vs Test)
